Fertilizer,temp,N(ppm),P(ppm),K(ppm),yeild
60.02786688,38.97666062,69.9968989,20.12937471,17.06949764,7.956878167
75,29,78,22,19,11
80,27,79,22,19,11
71,28,77,21,20,11
79,29,79,23,20,11
70,24,70,22,18,11
77,28,76,23,20,11
76,26,75,24,19,11
80,26,75,21,20,11
76,26,75,24,19,11
78,28,77,23,21,11
78,28,75,23,22,11
80,26,78,23,19,11
79,24,79,22,19,11
77,27,78,21,20,11
73,28,75,24,19,11
77,25,75,22,19,11
75,27,79,21,20,11
75,27,76,21,19,11
75,27,75,23,20,11
75,28,77,23,19,11
75,28,75,23,20,11
77.90421514,27.91013676,77.01011418,22.94866433,20.95907747,10.86526793
76.90699677,27.87764551,75.87594117,23.05657219,20.04022424,10.78896266
76.02121689,26.06822396,75.05808628,24.0350887,19.02936183,10.90490401
78.92792939,29.13072456,79.10398267,22.93726506,20.16017325,10.99826386
74.93876715,27.97961971,77.08171962,23.1276623,19.04463239,10.95634373
76.91208681,26.96617871,78.00613765,21.0839303,19.90578822,11.12754992
74.9561048,26.95474328,76.1780586,21.02519248,19.02875007,10.820337
70.06450154,23.9626619,70.09008268,21.87653635,18.02486515,11.01553724
72.91788506,28.02648521,74.88296744,24.04708004,18.97108031,11.06687923
75.02052417,27.97364613,76.96484902,23.05855494,19.05089053,10.95959987
69.86223154,24.00888991,70.15263588,22.05808004,17.93227782,10.99404432
70.81352818,27.99979484,76.88938746,21.0235564,19.85488584,10.96204771
75.10065914,27.95094419,74.95219196,23.06564664,20.00872413,11.09141246
77.93924778,27.79339199,76.94432009,22.99669922,21.10718977,11.16471166
74.90978671,28.17101843,74.97237639,23.11977026,20.088753,10.8798151
77.89315559,28.06967106,77.02184663,23.0174773,20.87874709,10.97933013
71.04065386,27.94730717,77.15879642,20.80548378,20.01801292,11.06427102
72.87999073,28.03443669,75.21795159,23.96408113,18.92780233,11.13665603
74.96888061,28.04434201,76.99335672,22.98608008,19.06633638,11.08890401
75.02037255,27.85087176,75.02479124,23.24113109,19.95093462,11.2127778
78.96001849,24.0829578,78.93496955,22.12978242,18.87629908,10.95044169
70.12003548,23.88457352,70.01678871,22.03323466,17.85326063,10.98504482
77.10603776,27.10037529,77.91183301,20.89965355,19.97575229,11.05142139
69.94841812,24.00019771,70.05567867,22.06160667,17.96891055,11.32476938
74.79782271,27.89350469,75.03230663,22.99389428,20.08252918,10.94710879
78.99167729,29.07707516,79.03722854,22.90372393,19.89479353,11.06431372
75.11423488,27.16593534,79.14481284,21.1396325,20.23075731,11.04104375
74.96725755,28.0911847,76.8802948,22.96603663,19.00218358,11.16111939
71.00151449,28.16013507,77.04115284,20.98748999,19.94256407,10.98940717
78.14172453,28.00395908,76.94723766,22.96101358,21.07019245,10.91218857
76.0141919,25.99082756,75.12687903,23.9348404,19.1009297,10.92927763
80.1061576,25.95532355,77.92840536,23.14054938,19.07007128,10.95909602
74.95336035,28.01103431,74.95283867,23.0263039,20.18101498,11.08089218
76.14017127,26.08210724,75.01392811,23.97409649,18.95759907,11.06744657
77.9859177,27.80831827,74.75525861,22.98295891,22.02375828,10.86408877
78.02967582,27.95300203,74.85257798,23.00135777,21.64735585,11.01060361
77.16411606,27.9390839,75.87802897,23.0625819,19.94070516,11.01269556
70.10380852,24.09346602,70.18510828,21.92130642,18.016124,10.8874755
75.09323375,27.10586047,74.9799747,23.03178466,20.07074484,11.01797059
75.77048971,26.11202686,74.9095098,24.13807238,19.02676488,11.16785505
78.00169041,28.01032482,76.99695767,23.03778764,20.93216164,10.9920645
75.91424674,26.03763361,75.07698553,24.15753835,18.9301863,10.90784637
79.01332884,23.89927431,79.10441984,22.02637802,19.06689038,11.09735856
79.00257216,24.03502158,78.93442891,21.92509526,18.8880344,11.03148674
74.92765552,28.80395282,77.88791372,21.98055646,18.94036791,10.98791893
75.06157036,26.92121579,76.03414658,21.12906423,19.00209837,11.00416101
76.00344327,25.9452816,74.95970365,24.18360348,18.94960297,11.02255056
77.99114926,28.06010589,76.87339235,22.9089601,21.0638259,10.74097295
70.98140321,28.06663323,77.07102264,20.96941869,20.14205679,10.8177088
75.86341061,25.95415737,74.93355087,24.15269187,19.0149137,11.18227854
77.03735638,24.95998051,74.92819561,21.9824824,18.99647682,10.9172491
78.87075661,23.7713101,79.02084702,21.93638537,19.1495113,11.1364624
78.76482037,23.8959444,78.93310876,21.98755571,18.94089673,10.93067028
76.05361994,25.9103267,74.96589855,23.98375168,18.97902134,10.95577064
79.87162531,25.95296506,74.83137605,20.83132183,20.06984174,10.98173977
76.87572878,26.76737698,77.92013054,21.01706865,20.01948007,11.14347527
75.00129259,27.08579293,75.00610136,23.05390856,19.99679061,10.91917169
75.01116273,27.87107728,74.99681629,23.00145852,19.88612619,10.89050816
77.78976876,28.00948267,76.94861721,23.04028438,21.04687209,10.97456018
76.78656603,26.98377706,78.06108211,21.04459676,20.22376518,10.92015145
75.03177616,27.09528114,74.9692835,22.95794119,20.12043519,11.07208113
74.76039992,26.97585437,78.97861251,20.94691546,19.79995884,10.81956858
72.99880144,28.07226011,74.9296459,24.07345527,18.93032556,11.13228161
76.98477885,28.04216794,76.17964937,22.96382,20.14604735,11.14960038
76.97412881,25.11126764,74.92230224,22.01337647,19.05113341,10.86351475
75.92280692,26.10105513,75.02741179,24.13440585,18.93287602,11.10330651
72.98402619,27.70657146,74.94913879,23.95958076,18.96584544,10.96617151
78.17860877,28.08574857,74.9573242,23.05551958,21.9073742,10.8764697
80.1253534,26.92910916,79.09866331,22.21710906,18.93340512,10.96089223
70.06903928,24.04415504,70.03406295,22.16058035,17.91379953,11.032181
74.94734885,27.9610233,74.89257856,23.05234981,19.98334403,11.1105273
74.86614002,28.77465609,78.11969894,22.14477084,18.97134619,11.20336391
78.04985815,28.16513666,77.07278439,23.01481141,21.03911006,11.06322596
77.99031282,27.90752217,76.79892851,22.99532138,21.00349691,10.90522313
75.03552338,26.88074486,75.99711808,21.07771058,18.99003445,11.11883935
75.01939742,26.86886484,79.04046276,20.86833208,19.93696831,10.98253956
74.92663921,27.91327991,75.06911836,23.0611816,19.95476437,10.92347083
74.98181186,28.93039883,78.01865597,22.02730165,18.95837617,11.0530742
74.72537099,28.10086767,77.0479892,23.07682644,19.03407302,10.92628968
72.97065822,27.9987469,75.04668495,23.98664547,18.97845538,11.11432108
79.01030706,24.14418663,79.06350637,22.0379952,18.9891456,11.01610719
70.14926965,23.95954029,70.09337068,22.00786936,18.10502801,11.06326835
74.99083836,26.85056425,75.01206301,22.86965909,20.08201937,10.86458394
80.19144492,27.27849924,79.08778827,22.02054752,19.04569376,10.90358098
77.94086921,27.82202649,75.13641064,23.06276641,21.8853975,11.10961575
74.84212239,27.00996091,76.03973,20.99910606,19.04670047,11.11476129
76.03353536,25.98812773,75.03902767,23.92555658,18.900438,10.8416207
74.99386163,27.11889457,74.78076346,22.96533718,19.97308241,10.9380626
69.97672491,24.07298365,70.02895072,22.06195435,17.97337981,11.01683001
80.04806973,26.92657364,78.93752311,22.09813936,19.13083426,11.06263927
79.80371225,27.02367091,78.99920531,22.10780127,19.06855124,11.08150677
78.96969776,23.91287033,79.22476373,21.93500665,19.13251652,11.17480915
75.00525292,28.06873161,76.98268001,22.98750585,18.94632541,10.80239733
77.1626482,26.90697574,78.15623449,21.1192175,19.89417812,10.82559724
78.98178561,24.25277608,79.06505134,22.017791,18.81113061,10.90988548
71.09409358,27.91039858,76.9990754,21.03084128,20.06134945,11.11614903
80.01941987,26.13716574,78.09304727,22.95923136,18.96691417,11.1799067
76.01849815,26.21034234,75.16190451,24.00934318,18.89342504,10.86120589
75.94616058,26.04837879,74.8422206,24.02180378,18.95488766,10.95760568
71.00368659,27.90985741,76.96096195,20.95134326,20.12324808,10.80049543
77.05441274,27.12429137,77.95053353,21.13821757,20.08724502,11.11891599
78.75440612,29.13903225,79.00300985,23.07519987,19.95258304,11.10410011
70.03598688,24.07894249,69.94312706,22.0551355,17.83539691,10.9327082
69.88725126,23.92944654,69.98582765,22.0003618,18.03831948,10.79922643
75.05974599,27.09830646,74.93376009,22.82928406,19.84252429,11.28801031
79.03245522,28.88655893,79.00919405,23.05445798,19.9106916,10.81001171
70.00180227,23.91875791,69.95750118,22.03449752,17.86596299,10.94079583
75.94385962,26.07457885,75.32811757,23.78052902,19.02559656,11.02676371
72.87260626,27.85396151,74.95103106,23.91524508,19.03503553,11.16280694
74.92504185,27.89404351,76.98167811,23.04783839,19.03154599,11.09063775
78.12836733,27.80034126,76.94362877,23.03588256,21.10627716,11.05383916
78.12543551,27.94259105,75.1778909,22.97668558,21.97753626,10.89683407
79.77141265,26.10075054,78.01821767,22.9449219,18.97110772,10.91798834
74.9528608,27.95903673,74.93456544,22.94412844,19.94505888,11.05560312
79.94979905,26.96911162,78.95254247,22.06006266,19.1015469,10.77846374
76.07026213,25.87032468,75.10124278,24.00104839,19.02453218,10.99376574
78.9489419,28.84154867,79.07682328,22.99559879,19.95662441,10.95771434
77.95832141,28.1588953,74.98043212,23.00293299,22.00667761,10.97980583
78.92130505,29.05593985,78.81485153,22.96125672,19.85095976,11.06980285
75.13165549,27.08880121,79.02262046,20.99793038,20.05935294,11.14843415
70.87594932,27.93890483,77.10751965,21.0424619,20.1053128,10.93188649
79.8912637,27.08350501,79.00200399,21.97007163,18.91542157,11.05938542
75.87641461,25.9655722,75.04482427,23.91598861,19.01695007,11.16328409
78.06824216,28.08020534,74.99084083,23.04019902,22.06466576,11.23311029
75.99123665,26.06482267,75.08182709,24.01802892,19.10804066,10.87525247
80.13208877,25.98815389,75.07162351,20.91471024,19.98300538,11.07997433
79.90345561,26.08751833,78.04004284,23.02182104,19.03563661,10.84023794
75.18887657,27.06845785,76.22412412,21.05201685,18.9106658,10.94682872
79.98906558,25.95260868,74.92894508,21.16699275,19.99850843,10.85785223
69.89830703,23.95971962,70.01601861,22.15822392,17.67530961,10.94471424
76.0115241,25.99122175,75.0216587,24.13595743,18.97912534,10.93742459
74.91298936,29.02521659,77.85630748,22.17574917,18.9780131,10.82489432
77.93472426,28.11870115,76.93558304,22.97920888,20.91427084,11.20172955
74.93681676,27.96941564,77.1068371,22.97306552,18.79184629,11.00193856
69.98271916,23.93612811,69.7907202,22.04302191,17.92179375,10.97031735
75.12934422,28.99758616,77.98427788,22.03744028,19.03601369,10.9445054
71.02091682,28.1368328,76.96111778,21.01764059,19.84907223,10.87303758
74.93669526,27.98024779,75.03072188,23.20416361,20.11385155,10.98031648
76.06480497,26.07305824,75.02247127,24.04303915,18.98957217,11.04693773
79.90740887,26.89054983,79.13164963,21.99603436,19.12380911,11.01786635
70.86062651,28.13149488,76.77029312,20.90239506,19.91289217,10.97512243
80.11525135,25.99006823,74.88609724,20.9566973,19.75879983,11.20446588
78.97979344,29.00658105,78.98964182,23.03786551,19.88310434,11.06301503
74.88735109,26.97162809,74.95818594,22.92069809,19.9168109,10.97405402
75.98981768,26.0460319,74.88082154,23.93038427,18.98225156,11.01559613
79.84728766,25.92792897,74.84828117,20.84828277,20.06138219,11.0323816
75.92353373,25.94658331,75.11730523,24.01183748,18.97093183,11.03975752
75.8966924,26.00497294,75.0304832,23.89184748,19.18700578,11.07005723
77.9279102,27.89248719,76.98366586,22.97088394,20.99060069,10.99344141
79.11914013,28.99047513,78.93757719,22.98875224,19.79424134,11.01476396
74.96968229,27.13384576,75.12360074,22.98997926,19.94285303,11.16035858
75.85212176,26.15613571,74.98202465,24.04141812,19.05974996,10.9436431
78.10471606,28.0329382,76.98649547,22.75859655,20.85054156,11.14756713
76.98720973,24.9456522,74.99714365,22.035364,19.09929613,11.13425321
79.96529588,25.96906433,78.07310926,23.05978426,19.14383323,11.03777227
74.95300158,27.04392249,75.08959017,22.87376449,20.10293077,11.07492328
78.93906731,24.06986773,78.99257546,22.00293804,19.07904474,10.98261366
74.81818311,28.02857188,76.9251987,22.94458489,18.94019589,10.96369518
77.83650822,28.01527577,75.09379532,23.18105397,21.93354398,10.91291426
74.91727785,27.01697176,79.1963596,20.97307546,19.8966764,11.00967465
75.0715609,26.88602278,76.01179339,21.09588283,19.11189187,11.11202398
77.99386262,28.0420667,74.9240712,22.87536096,21.9325693,11.0123482
77.10778924,24.86784783,74.87909,22.128652,19.06059212,10.95952197
76.94878665,25.03730425,74.84607501,22.06142847,18.81763745,11.11877533
76.04513295,25.93718045,74.97355069,23.8658622,18.93812168,11.00039342
79.93959325,25.9514234,78.06271095,23.05804341,18.93717113,10.93116887
69.96623022,24.22805512,70.05170963,22.06526951,17.94650889,11.03938078
76.08722169,26.12249452,75.0532809,24.02331191,19.0388441,11.06694878
75.11054549,27.07381685,79.00541336,21.16261129,20.11164143,11.04622396
70.04306844,24.01029238,69.89800728,22.30063797,18.02372337,10.79430466
71.001686,27.8812038,77.0001537,20.81561264,20.01187075,11.07921735
80.13318787,26.11271762,77.91444452,23.04243435,19.13840952,10.9419233
76.02372919,25.97005882,75.06724822,23.90906711,18.96871559,11.03611815
77.03140849,25.08845909,75.15514641,21.84477959,19.10005469,10.98310922
76.00005248,25.96323177,74.86770013,23.92811471,18.8003988,11.03803643
74.87069664,27.87875153,74.97666053,22.85918713,20.01049537,10.92764876
78.86871585,24.09868095,78.93071159,22.04392591,19.12189472,11.20530751
75.02961787,29.02868758,78.07044677,22.00331715,19.20555928,11.00727436
65,35,70,19,18,9
50,37,65,18,19,9
50,37,65,18,19,9
50,37,65,18,19,9
62,37,68,22,18,9
76,28,77,22,20,9
78,29,77,21,18,9
77,28,78,23,20,9
75.85631379,27.84719169,77.03565918,21.92700574,19.86478455,8.947177409
64.98686127,35.09179428,69.92987537,19.00947944,17.94631711,9.034435193
65.01974446,34.82668633,70.04679057,18.89580403,18.19281649,9.04017699
50.07056413,36.92648919,65.11578817,17.84115197,18.94174494,8.915768788
76.02185037,27.94109905,77.07889859,21.82429885,19.86697492,8.951894715
65.03612601,34.87353731,69.99837195,19.11777569,18.20363438,9.224532939
77.94379594,28.96127426,76.94605035,21.07975674,17.95240493,8.989206975
64.80992126,35.16665595,70.1876597,19.12020459,18.15215251,9.018563709
49.90310994,37.12151759,64.99057355,18.01175582,19.10039088,8.97340259
76.91245692,27.91288474,77.92503793,23.03937367,20.18369151,9.000720125
49.882655,37.03645783,65.00908506,18.03419869,19.13366523,8.974581575
78.11498941,29.03919894,77.17521494,21.19031138,18.09435172,8.984845231
62.19827693,36.96144326,68.02607938,21.92608211,18.0622941,8.925424854
50.19187553,37.11773985,64.98899147,18.00602918,18.85858558,8.923215678
62.07659232,36.99040071,67.91659277,22.08556583,18.22387407,9.099552633
49.94394467,37.02620061,64.85334613,18.00737306,18.8491297,9.249617957
50.01635815,37.0275608,64.86143193,18.09346532,18.85185971,8.876570286
78.01615887,29.08504687,76.97094807,21.06554204,17.89708112,8.977176726
50.11737688,37.19515778,64.73912416,17.88373436,18.89849655,9.080377847
65.06340069,35.10738433,69.98682923,19.03364751,17.93419073,9.004715122
49.96121782,36.90551676,64.97456283,18.00111942,18.97998842,8.918631129
65.11657761,34.94900806,70.10985283,19.0861085,17.80374435,8.987803605
49.96734613,36.85088109,64.93284135,17.99538264,19.05901145,9.109319359
76.13576401,27.86546658,76.97734083,22.08655215,20.02965213,8.924287112
50.10405515,36.97591469,65.00101417,18.08110049,19.02643438,9.152661631
49.9746821,36.99124763,64.95804264,17.8766096,18.70387379,9.165928516
78.05561169,28.97368935,77.03344555,20.94586954,17.88559467,8.957009297
77.93503366,28.86255928,76.9151936,21.01581395,18.0880956,9.072118637
78.06948409,28.97529754,76.94453178,21.01799374,18.10371195,9.090892511
75.76002947,27.99343876,77.23829634,22.00832901,19.97760739,8.985416769
77.89706139,29.09100246,76.9383052,21.07589566,18.01594978,9.125199985
76.10296692,28.02675803,76.83086192,21.77464938,20.06947928,9.228923155
64.9456718,34.97074506,70.05247906,18.882563,17.98036255,8.958541466
49.95945606,37.06594148,64.94549291,18.04943353,18.92179569,9.020931067
76.12835232,27.85630604,76.92907344,21.93307525,19.95286813,8.98345333
77.81937496,28.9695511,76.89776997,20.85740376,17.94601926,9.095886951
49.89252274,37.04280439,64.90495876,17.88221434,18.87513585,8.94359867
50.03487169,37.05162772,65.07097684,18.11370497,18.97805686,8.8327165
77.11583633,28.02091916,78.05532534,22.83663854,19.95525256,9.012608973
75.98445206,28.00749767,76.77427208,22.10570868,20.00168789,8.973468004
49.80922281,36.86364895,64.92000288,17.89760513,19.09806985,9.080214606
49.94736963,37.04844308,65.07511674,17.96019122,19.02899755,8.939496788
50.02038373,37.098688,64.72504249,18.18113328,18.96754939,9.007928032
49.90361397,37.0457857,64.96179294,18.02845507,18.96499133,8.959563171
77.0017932,27.93022317,77.98229853,23.05001245,20.1991184,9.199876476
62.05555451,36.84236913,68.078958,22.02381624,17.93800235,9.027362084
75.92413697,27.9782454,76.92557826,21.90318792,20.11178977,8.799729589
78.07165305,29.17905042,76.99096036,20.81264781,18.01021039,9.246152351
62.0121114,37.0106608,68.11456923,21.98576073,18.02494563,9.063544035
65.090208,34.94273552,70.19178745,18.9571535,17.85856804,9.013931603
65.08256058,35.00678525,70.2242625,19.06984281,17.98855924,8.933459143
61.84520905,37.13816267,67.95369933,21.9710895,18.03544205,9.038658708
77.9692455,29.0507338,76.99739354,21.00508701,17.90490913,8.935341369
65.10925694,35.05041188,70.10567617,18.93188107,18.02671449,9.012253777
76.82791779,27.99848529,77.9982623,23.05629831,20.06446688,9.041814053
62.07284649,36.8660405,67.91492399,22.17518314,18.03587851,9.088482508
50.05854116,36.8791463,64.97073566,18.05610242,18.91298143,8.958968221
77.66778919,28.89640748,77.02997924,21.00777938,18.11141289,8.880388371
49.77303888,36.93768023,65.02437834,17.94448153,18.84475512,9.00308172
